1.000000000000000000e+01
1.522000000000000064e+01
2.003000000000000114e+01
1.490000000000000036e+01
1.714999999999999858e+01
1.928999999999999915e+01
1.898999999999999844e+01
2.060000000000000142e+01
2.226000000000000156e+01
2.167000000000000171e+01
2.380000000000000071e+01
2.480000000000000071e+01
2.694000000000000128e+01
2.635999999999999943e+01
2.964000000000000057e+01
3.112000000000000099e+01
3.064999999999999858e+01
3.311999999999999744e+01
2.933999999999999986e+01
3.300999999999999801e+01
3.520000000000000284e+01
3.610000000000000142e+01
3.678999999999999915e+01
3.496999999999999886e+01
3.220000000000000284e+01
3.710999999999999943e+01
3.671000000000000085e+01
4.095000000000000284e+01
4.117999999999999972e+01
4.336999999999999744e+01
4.521000000000000085e+01
3.346999999999999886e+01
3.961999999999999744e+01
4.472999999999999687e+01
4.352000000000000313e+01
4.607999999999999829e+01
4.749000000000000199e+01
4.738000000000000256e+01
4.872999999999999687e+01
4.779999999999999716e+01
4.867999999999999972e+01
4.785000000000000142e+01
4.810000000000000142e+01
4.990999999999999659e+01
4.985000000000000142e+01
5.032999999999999829e+01
5.092999999999999972e+01
4.988000000000000256e+01
4.890999999999999659e+01
4.671999999999999886e+01
5.035000000000000142e+01
5.039999999999999858e+01
5.053000000000000114e+01
5.113000000000000256e+01
5.225999999999999801e+01
5.170000000000000284e+01
4.642999999999999972e+01
5.035000000000000142e+01
4.909000000000000341e+01
5.197999999999999687e+01
5.253999999999999915e+01
